InvoiceId,Date,TotalSalesAmount,CustomerId
7837,03/03/2021,27,7837
7838,03/03/2021,19.25,7838
7839,03/03/2021,15.25,7839
7840,03/03/2021,15.75,7840
7841,03/03/2021,12.25,7841
7842,03/03/2021,11.149999999999999,7842
7843,03/03/2021,3.8,7843
7844,03/03/2021,16.15,7844
7845,03/03/2021,22.75,7845
7846,03/03/2021,18.75,7846
7847,03/03/2021,8.25,7847
7848,03/03/2021,10.5,7848
7849,03/03/2021,5.75,7849
7850,03/03/2021,15,7850
7851,03/03/2021,7.5,7851
7852,03/04/2021,14,7852
7853,03/04/2021,0.95,7853
7854,03/04/2021,13.5,7854
7855,03/04/2021,19.25,7855
7856,03/04/2021,29.25,7856
7857,03/04/2021,12.5,7857
7858,03/04/2021,10.95,7858
7859,03/04/2021,21,7859
7860,03/04/2021,7.65,7860
7861,03/04/2021,16.25,7861
7862,03/04/2021,10.75,7862
7863,03/04/2021,13.75,7863
7864,03/04/2021,8.75,7864
7865,03/04/2021,6.449999999999999,7865
7866,03/04/2021,11.5,7866
7867,03/04/2021,12.75,7867
7868,03/04/2021,16.549999999999997,7868
7869,03/04/2021,1.25,7869
7870,03/04/2021,31.25,7870
7871,03/04/2021,6,7871
7872,03/04/2021,26,7872
7873,03/04/2021,15.25,7873
7874,03/04/2021,12.5,7874
7875,03/04/2021,20.7,7875
7876,03/04/2021,0.75,7876
7877,03/04/2021,7.6,7877
7878,03/04/2021,4.75,7878
7879,03/04/2021,6.25,7879
7880,03/04/2021,9.299999999999999,7880
7881,03/04/2021,30.75,7881
7882,03/04/2021,15.25,7882
7883,03/04/2021,22,7883
7884,03/04/2021,7,7884
7885,03/04/2021,8.75,7885
7886,03/04/2021,1.9,7886
7887,03/04/2021,5.75,7887
7888,03/04/2021,6.25,7888
7889,03/04/2021,5.05,7889
7890,03/04/2021,1.25,7890
7891,03/04/2021,7.5,7891
7892,03/04/2021,17.25,7892
7893,03/04/2021,19.5,7893
7894,03/04/2021,3,7894
7895,03/05/2021,8.15,7895
7896,03/05/2021,16.5,7896
7897,03/05/2021,8.25,7897
7898,03/05/2021,7,7898
7899,03/06/2021,12,7899
7900,03/06/2021,8.3,7900
7901,03/06/2021,1.9,7901
7902,03/06/2021,17.5,7902
7903,03/06/2021,38,7903
7904,03/06/2021,16.95,7904
7905,03/06/2021,7.6,7905
7906,03/06/2021,7.2,7906
7907,03/06/2021,12.899999999999999,7907
7908,03/06/2021,26.9,7908
7909,03/06/2021,6.75,7909
7910,03/06/2021,17,7910
7911,03/06/2021,6,7911
7912,03/06/2021,5.85,7912
7913,03/06/2021,18.75,7913
7914,03/06/2021,1.5,7914
7915,03/06/2021,16.25,7915
7916,03/06/2021,6.6499999999999995,7916
7917,03/06/2021,18.75,7917
7918,03/06/2021,12.5,7918
7919,03/06/2021,14.4,7919
7920,03/06/2021,25.55,7920
7921,03/06/2021,13.599999999999998,7921
7922,03/06/2021,12.5,7922
7923,03/06/2021,10,7923
7924,03/06/2021,10,7924
7925,03/06/2021,2.8499999999999996,7925
7926,03/06/2021,13.25,7926
7927,03/06/2021,15.399999999999999,7927
7928,03/06/2021,10.6,7928
7929,03/06/2021,18,7929
7930,03/06/2021,1.9,7930
7931,03/06/2021,6.75,7931
7932,03/06/2021,17.9,7932
7933,03/06/2021,14.25,7933
7934,03/06/2021,5.699999999999999,7934
7935,03/06/2021,35.65,7935
7936,03/06/2021,10,7936
7937,03/06/2021,5.699999999999999,7937
7938,03/06/2021,13.75,7938
7939,03/06/2021,6.05,7939
7940,03/06/2021,12.349999999999998,7940
7941,03/07/2021,4.5,7941
7942,03/07/2021,13.399999999999999,7942
7943,03/07/2021,48.45,7943
7944,03/07/2021,18,7944
7945,03/07/2021,16.9,7945
7946,03/07/2021,4.15,7946
7947,03/07/2021,5.25,7947
7948,03/07/2021,16.25,7948
7949,03/07/2021,1.75,7949
7950,03/07/2021,6.3,7950
7951,03/08/2021,22.5,7951
7952,03/08/2021,7.6,7952
7953,03/08/2021,8.85,7953
7954,03/08/2021,16.35,7954
7955,03/08/2021,11.25,7955
7956,03/08/2021,18,7956
7957,03/08/2021,7.5,7957
7958,03/08/2021,0.75,7958
7959,03/08/2021,31.25,7959
7960,03/08/2021,13.299999999999999,7960
7961,03/08/2021,19.799999999999997,7961
7962,03/08/2021,9.25,7962
7963,03/08/2021,10.25,7963
7964,03/08/2021,6,7964
7965,03/08/2021,33.8,7965
7966,03/08/2021,0.75,7966
7967,03/08/2021,6,7967
7968,03/08/2021,5,7968
7969,03/08/2021,17.549999999999997,7969
7970,03/09/2021,7.35,7970
7971,03/09/2021,1.5,7971
7972,03/09/2021,12.05,7972
7973,03/09/2021,21.5,7973
7974,03/09/2021,9.85,7974
7975,03/09/2021,5.699999999999999,7975
7976,03/09/2021,17.25,7976
7977,03/09/2021,5,7977
7978,03/09/2021,35.65,7978
7979,03/09/2021,1.7,7979
7980,03/09/2021,14.5,7980
7981,03/09/2021,17.25,7981
7982,03/09/2021,15.75,7982
7983,03/09/2021,11.149999999999999,7983
7984,03/09/2021,0.75,7984
7985,03/09/2021,1.9,7985
7986,03/09/2021,9.75,7986
7987,03/09/2021,7.5,7987
7988,03/09/2021,22.25,7988
7989,03/09/2021,16.45,7989
7990,03/09/2021,12.25,7990
7991,03/09/2021,47.5,7991
7992,03/09/2021,1.25,7992
7993,03/09/2021,22.5,7993
7994,03/09/2021,39.65,7994
7995,03/09/2021,0.75,7995
7996,03/09/2021,14.249999999999998,7996
7997,03/09/2021,6,7997
7998,03/09/2021,19,7998
7999,03/09/2021,31.25,7999
8000,03/09/2021,14.25,8000
8001,03/09/2021,5.699999999999999,8001
8002,03/10/2021,22,8002
8003,03/10/2021,7.75,8003
8004,03/10/2021,17.25,8004
8005,03/10/2021,7.6,8005
8006,03/10/2021,26.3,8006
8007,03/10/2021,6.25,8007
8008,03/10/2021,8.75,8008
8009,03/10/2021,6,8009
8010,03/10/2021,24.4,8010
8011,03/10/2021,1.9,8011
8012,03/10/2021,16.75,8012
8013,03/10/2021,15.75,8013
8014,03/10/2021,3.75,8014
8015,03/10/2021,23,8015
8016,03/10/2021,23.75,8016
8017,03/10/2021,24.45,8017
8018,03/10/2021,13.5,8018
8019,03/10/2021,5,8019
8020,03/10/2021,24.25,8020
8021,03/10/2021,22.5,8021
8022,03/10/2021,7.5,8022
8023,03/10/2021,6,8023
8024,03/10/2021,20.25,8024
8025,03/10/2021,13.5,8025
8026,03/10/2021,5,8026
8027,03/10/2021,5.699999999999999,8027
8028,03/10/2021,9.25,8028
8029,03/10/2021,3.5999999999999996,8029
8030,03/10/2021,11,8030
8031,03/10/2021,5.25,8031
8032,03/10/2021,20.25,8032
8033,03/10/2021,11.25,8033
8034,03/10/2021,6.75,8034
8035,03/10/2021,11.25,8035
8036,03/10/2021,6.75,8036
8037,03/10/2021,15.4,8037
8038,03/11/2021,15,8038
8039,03/11/2021,27.75,8039
8040,03/11/2021,13.05,8040
8041,03/11/2021,25.9,8041
8042,03/11/2021,11.25,8042
8043,03/11/2021,8.549999999999999,8043
8044,03/11/2021,28.35,8044
8045,03/11/2021,27.2,8045
8046,03/11/2021,23.599999999999998,8046
8047,03/11/2021,16.75,8047
8048,03/11/2021,7.6,8048
8049,03/11/2021,11.25,8049
8050,03/11/2021,15,8050
8051,03/11/2021,15,8051
8052,03/11/2021,7.5,8052
8053,03/11/2021,13.2,8053
8054,03/11/2021,4.5,8054
8055,03/11/2021,21.25,8055
8056,03/11/2021,16,8056
8057,03/11/2021,8.549999999999999,8057
8058,03/11/2021,1.9,8058
8059,03/11/2021,6.7,8059
8060,03/11/2021,10,8060
8061,03/11/2021,12,8061
8062,03/11/2021,10.7,8062
8063,03/11/2021,20.75,8063
8064,03/11/2021,21,8064
8065,03/11/2021,2.25,8065
8066,03/11/2021,19.799999999999997,8066
8067,03/11/2021,6.6,8067
8068,03/11/2021,10.5,8068
8069,03/11/2021,5.25,8069
8070,03/11/2021,21.45,8070
8071,03/11/2021,12.899999999999999,8071
8072,03/11/2021,25.35,8072
8073,03/11/2021,10,8073
8074,03/11/2021,1.5,8074
8075,03/11/2021,15.75,8075
8076,03/11/2021,4.5,8076
8077,03/11/2021,12.5,8077
8078,03/11/2021,17.5,8078
8079,03/11/2021,18.9,8079
8080,03/11/2021,4.5,8080
8081,03/11/2021,15,8081
8082,03/12/2021,5.699999999999999,8082
8083,03/12/2021,3.75,8083
8084,03/12/2021,3.75,8084
8085,03/12/2021,6.75,8085
8086,03/12/2021,11.25,8086
8087,03/12/2021,2.25,8087
8088,03/12/2021,17.25,8088
8089,03/12/2021,21,8089
8090,03/12/2021,15,8090
8091,03/12/2021,22.05,8091
8092,03/12/2021,7.6,8092
8093,03/12/2021,2.25,8093
8094,03/12/2021,6.25,8094
8095,03/12/2021,12.5,8095
8096,03/12/2021,7.6,8096
8097,03/12/2021,8.4,8097
8098,03/12/2021,39.6,8098
8099,03/12/2021,19.5,8099
8100,03/12/2021,10,8100
8101,03/12/2021,0.75,8101
8102,03/12/2021,9.4,8102
8103,03/12/2021,5,8103
8104,03/13/2021,17.549999999999997,8104
8105,03/13/2021,6.4,8105
8106,03/13/2021,6.5,8106
8107,03/13/2021,26.35,8107
8108,03/13/2021,22.5,8108
8109,03/13/2021,8.549999999999999,8109
8110,03/13/2021,13.6,8110
8111,03/13/2021,5.699999999999999,8111
8112,03/13/2021,3.75,8112
8113,03/13/2021,2.25,8113
8114,03/13/2021,6.949999999999999,8114
8115,03/13/2021,5.699999999999999,8115
8116,03/13/2021,1.75,8116
8117,03/13/2021,17.7,8117
8118,03/13/2021,49.5,8118
8119,03/13/2021,6.25,8119
8120,03/13/2021,11.25,8120
8121,03/13/2021,6.4,8121
8122,03/13/2021,10.1,8122
8123,03/13/2021,4.5,8123
8124,03/13/2021,7.5,8124
8125,03/13/2021,21,8125
8126,03/13/2021,3,8126
8127,03/13/2021,12,8127
8128,03/13/2021,33.75,8128
8129,03/13/2021,11.299999999999999,8129
8130,03/13/2021,21,8130
8131,03/13/2021,9.499999999999998,8131
8132,03/13/2021,30.75,8132
8133,03/13/2021,29.3,8133
8134,03/13/2021,9.5,8134
8135,03/13/2021,8.75,8135
8136,03/13/2021,12.75,8136
8137,03/13/2021,28,8137
8138,03/13/2021,8.85,8138
8139,03/13/2021,8.75,8139
8140,03/13/2021,16.5,8140
8141,03/13/2021,5.45,8141
8142,03/13/2021,18.85,8142
8143,03/13/2021,18,8143
8144,03/13/2021,15,8144
8145,03/14/2021,2.25,8145
8146,03/14/2021,0.75,8146
8147,03/15/2021,17.9,8147
8148,03/15/2021,11.25,8148
8149,03/15/2021,22.4,8149
8150,03/15/2021,13.299999999999999,8150
8151,03/15/2021,10.5,8151
8152,03/15/2021,19.799999999999997,8152
8153,03/15/2021,12.299999999999999,8153
8154,03/16/2021,17,8154
8155,03/16/2021,1.9,8155
8156,03/16/2021,14.9,8156
8157,03/16/2021,19.25,8157
8158,03/16/2021,5.25,8158
8159,03/16/2021,20.049999999999997,8159
8160,03/16/2021,1.7,8160
8161,03/16/2021,7.6,8161
8162,03/16/2021,5.65,8162
8163,03/16/2021,43.75,8163
8164,03/16/2021,6.95,8164
8165,03/16/2021,15.2,8165
8166,03/16/2021,6,8166
8167,03/16/2021,8.549999999999999,8167
8168,03/16/2021,10.75,8168
8169,03/16/2021,7.6,8169
8170,03/16/2021,5.35,8170
8171,03/16/2021,20.65,8171
8172,03/16/2021,32.75,8172
8173,03/16/2021,8.25,8173
8174,03/16/2021,3,8174
8175,03/16/2021,12.25,8175
8176,03/16/2021,16.65,8176
8177,03/16/2021,4.5,8177
8178,03/17/2021,8.25,8178
8179,03/18/2021,15.799999999999999,8179
8180,03/18/2021,15.75,8180
8181,03/18/2021,4.75,8181
8182,03/18/2021,14.75,8182
8183,03/18/2021,2.8499999999999996,8183
8184,03/18/2021,8.25,8184
8185,03/18/2021,18,8185
8186,03/18/2021,7.5,8186
8187,03/18/2021,5.25,8187
8188,03/18/2021,13.6,8188
8189,03/18/2021,8.899999999999999,8189
8190,03/18/2021,11.35,8190
8191,03/18/2021,22.6,8191
8192,03/18/2021,18.65,8192
8193,03/18/2021,9.25,8193
8194,03/18/2021,18.75,8194
8195,03/18/2021,8.25,8195
8196,03/18/2021,6,8196
8197,03/18/2021,8.85,8197
8198,03/18/2021,7.75,8198
8199,03/18/2021,18.75,8199
8200,03/18/2021,7.5,8200
8201,03/18/2021,23.299999999999997,8201
8202,03/18/2021,20.1,8202
8203,03/18/2021,1.25,8203
8204,03/18/2021,15.25,8204
8205,03/18/2021,29.25,8205
8206,03/18/2021,13.75,8206
8207,03/18/2021,2.5,8207
8208,03/18/2021,33,8208
8209,03/18/2021,6.05,8209
8210,03/18/2021,1.25,8210
8211,03/18/2021,16.05,8211
8212,03/18/2021,16.6,8212
8213,03/18/2021,10.75,8213
8214,03/18/2021,6.75,8214
8215,03/18/2021,14.25,8215
8216,03/18/2021,18.75,8216
8217,03/18/2021,8.75,8217
8218,03/18/2021,9.5,8218
8219,03/18/2021,9.5,8219
8220,03/18/2021,24.299999999999997,8220
8221,03/19/2021,8.549999999999999,8221
8222,03/19/2021,4.5,8222
8223,03/19/2021,3,8223
8224,03/19/2021,6.6499999999999995,8224
8225,03/19/2021,17.5,8225
8226,03/19/2021,0.75,8226
8227,03/19/2021,19.25,8227
8228,03/19/2021,15.75,8228
8229,03/19/2021,4.75,8229
8230,03/19/2021,12.25,8230
8231,03/19/2021,19.35,8231
8232,03/19/2021,18.75,8232
8233,03/19/2021,10.8,8233
8234,03/19/2021,12,8234
8235,03/19/2021,5.65,8235
8236,03/19/2021,19.2,8236
8237,03/19/2021,10.6,8237
8238,03/19/2021,38.75,8238
8239,03/19/2021,20.35,8239
8240,03/19/2021,1.25,8240
8241,03/19/2021,17,8241
8242,03/19/2021,5.65,8242
8243,03/19/2021,18.75,8243
8244,03/19/2021,14.5,8244
8245,03/19/2021,13.85,8245
8246,03/19/2021,11.25,8246
8247,03/19/2021,8.549999999999999,8247
8248,03/19/2021,13.649999999999999,8248
8249,03/19/2021,6.25,8249
8250,03/19/2021,13.399999999999999,8250
8251,03/19/2021,22.25,8251
8252,03/19/2021,3.75,8252
8253,03/19/2021,2.5,8253
8254,03/19/2021,11.25,8254
8255,03/19/2021,10.25,8255
8256,03/19/2021,14.399999999999999,8256
8257,03/19/2021,1.5,8257
8258,03/20/2021,7,8258
8259,03/20/2021,47.5,8259
8260,03/20/2021,12.5,8260
8261,03/20/2021,6.6499999999999995,8261
8262,03/20/2021,8.75,8262
8263,03/20/2021,20.25,8263
8264,03/20/2021,23.75,8264
8265,03/20/2021,15.05,8265
8266,03/20/2021,9.45,8266
8267,03/20/2021,6,8267
8268,03/20/2021,9.35,8268
8269,03/20/2021,11.25,8269
8270,03/20/2021,17.5,8270
8271,03/20/2021,1.25,8271
8272,03/20/2021,4.5,8272
8273,03/20/2021,15,8273
8274,03/20/2021,6.6,8274
8275,03/20/2021,8,8275
8276,03/20/2021,5.4,8276
8277,03/20/2021,5,8277
8278,03/20/2021,2.65,8278
8279,03/21/2021,6.75,8279
8280,03/21/2021,7.5,8280
8281,03/21/2021,10,8281
8282,03/21/2021,10.2,8282
8283,03/21/2021,5,8283
8284,03/21/2021,12,8284
8285,03/21/2021,5.95,8285
8286,03/21/2021,16.5,8286
8287,03/21/2021,2.8499999999999996,8287
8288,03/21/2021,12.5,8288
8289,03/21/2021,12.5,8289
8290,03/21/2021,16.75,8290
8291,03/21/2021,29.75,8291
8292,03/21/2021,16,8292
8293,03/21/2021,20,8293
8294,03/21/2021,1.9,8294
8295,03/21/2021,3,8295
8296,03/21/2021,16.799999999999997,8296
8297,03/21/2021,27.25,8297
8298,03/21/2021,5.699999999999999,8298
8299,03/21/2021,13.15,8299
8300,03/22/2021,9.75,8300
8301,03/22/2021,10,8301
8302,03/22/2021,22.25,8302
8303,03/22/2021,18.4,8303
8304,03/22/2021,13.8,8304
8305,03/22/2021,7.25,8305
8306,03/22/2021,6.25,8306
8307,03/22/2021,19.799999999999997,8307
8308,03/22/2021,5,8308
8309,03/22/2021,8.549999999999999,8309
8310,03/22/2021,25,8310
8311,03/23/2021,7.75,8311
8312,03/23/2021,19.95,8312
8313,03/23/2021,31.25,8313
8314,03/23/2021,10.049999999999999,8314
8315,03/23/2021,10.399999999999999,8315
8316,03/24/2021,12.45,8316
8317,03/24/2021,14.05,8317
8318,03/24/2021,29.75,8318
8319,03/24/2021,6,8319
8320,03/25/2021,18,8320
8321,03/25/2021,8.75,8321
8322,03/25/2021,9.5,8322
8323,03/25/2021,5,8323
8324,03/25/2021,3,8324
8325,03/25/2021,14.75,8325
8326,03/26/2021,19.5,8326
8327,03/26/2021,5.25,8327
8328,03/26/2021,19.15,8328
8329,03/26/2021,4.75,8329
8330,03/26/2021,2.5,8330
8331,03/26/2021,5.75,8331
8332,03/26/2021,15,8332
8333,03/26/2021,8.25,8333
8334,03/26/2021,6.25,8334
8335,03/26/2021,26.25,8335
8336,03/26/2021,8.549999999999999,8336
8337,03/26/2021,8.25,8337
8338,03/26/2021,15.5,8338
8339,03/26/2021,7,8339
8340,03/26/2021,9.6,8340
8341,03/26/2021,5.5,8341
8342,03/26/2021,0.95,8342
8343,03/26/2021,1.9,8343
8344,03/26/2021,9,8344
8345,03/26/2021,27.75,8345
8346,03/26/2021,16,8346
8347,03/26/2021,14,8347
8348,03/26/2021,17.65,8348
8349,03/26/2021,5.699999999999999,8349
8350,03/26/2021,25.05,8350
8351,03/26/2021,11.75,8351
8352,03/26/2021,6,8352
8353,03/26/2021,4.5,8353
8354,03/26/2021,22.6,8354
8355,03/27/2021,37,8355
8356,03/27/2021,5.699999999999999,8356
8357,03/27/2021,11.5,8357
8358,03/27/2021,0.75,8358
8359,03/27/2021,4.75,8359
8360,03/27/2021,13.5,8360
8361,03/27/2021,9.1,8361
8362,03/27/2021,3,8362
8363,03/27/2021,11.149999999999999,8363
8364,03/27/2021,3.75,8364
8365,03/27/2021,7.5,8365
8366,03/27/2021,9,8366
8367,03/27/2021,4.1,8367
8368,03/27/2021,0.75,8368
8369,03/27/2021,15.1,8369
8370,03/27/2021,5,8370
8371,03/27/2021,8.75,8371
8372,03/27/2021,13.75,8372
8373,03/27/2021,5,8373
8374,03/27/2021,25,8374
8375,03/27/2021,12.75,8375
8376,03/27/2021,1.75,8376
8377,03/27/2021,22,8377
8378,03/27/2021,5.75,8378
8379,03/27/2021,4.5,8379
8380,03/27/2021,16.85,8380
8381,03/27/2021,11.549999999999999,8381
8382,03/27/2021,14.5,8382
8383,03/27/2021,15,8383
8384,03/27/2021,14.75,8384
8385,03/27/2021,20,8385
8386,03/27/2021,8.75,8386
8387,03/27/2021,27,8387
8388,03/27/2021,13.2,8388
8389,03/27/2021,11.25,8389
8390,03/27/2021,9.75,8390
8391,03/27/2021,25.4,8391
8392,03/27/2021,1.25,8392
8393,03/27/2021,11.3,8393
8394,03/27/2021,13.5,8394
8395,03/27/2021,18.75,8395
8396,03/27/2021,8.65,8396
8397,03/27/2021,3.8,8397
8398,03/28/2021,6.85,8398
8399,03/28/2021,15.75,8399
8400,03/28/2021,6.25,8400
8401,03/28/2021,17.55,8401
8402,03/28/2021,6.3,8402
8403,03/28/2021,10.5,8403
8404,03/28/2021,4.5,8404
8405,03/28/2021,23,8405
8406,03/28/2021,14,8406
8407,03/28/2021,8.75,8407
8408,03/28/2021,15.75,8408
8409,03/28/2021,27,8409
8410,03/28/2021,13.549999999999999,8410
8411,03/28/2021,4.75,8411
8412,03/28/2021,8.549999999999999,8412
8413,03/28/2021,11,8413
8414,03/28/2021,3.75,8414
8415,03/28/2021,9.65,8415
8416,03/28/2021,6.75,8416
8417,03/28/2021,19.099999999999998,8417
8418,03/28/2021,3,8418
8419,03/28/2021,8,8419
8420,03/28/2021,23.799999999999997,8420
8421,03/28/2021,4.5,8421
8422,03/28/2021,12.35,8422
8423,03/28/2021,7.5,8423
8424,03/28/2021,8.75,8424
8425,03/28/2021,14.7,8425
8426,03/28/2021,25.849999999999994,8426
8427,03/28/2021,12,8427
8428,03/28/2021,14,8428
8429,03/28/2021,29.25,8429
8430,03/28/2021,12.15,8430
8431,03/28/2021,9.5,8431
8432,03/28/2021,13.9,8432
8433,03/28/2021,13.8,8433
8434,03/28/2021,5.45,8434
8435,03/28/2021,29,8435
8436,03/29/2021,27.299999999999997,8436
8437,03/29/2021,15.5,8437
8438,03/29/2021,8.5,8438
8439,03/29/2021,11.25,8439
8440,03/29/2021,7,8440
8441,03/29/2021,7.6,8441
8442,03/29/2021,14.149999999999999,8442
8443,03/29/2021,7.7,8443
8444,03/29/2021,13.5,8444
8445,03/29/2021,48.75,8445
8446,03/29/2021,5.35,8446
8447,03/29/2021,10.2,8447
8448,03/29/2021,27.5,8448
8449,03/29/2021,13.75,8449
8450,03/29/2021,24.35,8450
8451,03/29/2021,6,8451
8452,03/29/2021,13.299999999999999,8452
8453,03/29/2021,15.75,8453
8454,03/29/2021,16.9,8454
8455,03/29/2021,17.5,8455
8456,03/29/2021,36.25,8456
8457,03/29/2021,26.25,8457
8458,03/29/2021,5.25,8458
8459,03/29/2021,13.75,8459
8460,03/29/2021,13.75,8460
8461,03/29/2021,14.15,8461
8462,03/29/2021,17.95,8462
8463,03/29/2021,13.75,8463
8464,03/29/2021,20,8464
8465,03/29/2021,10.5,8465
8466,03/29/2021,1.25,8466
8467,03/29/2021,61.75,8467
8468,03/29/2021,27.5,8468
8469,03/29/2021,2.5,8469
8470,03/29/2021,20,8470
8471,03/29/2021,23.25,8471
8472,03/29/2021,6.75,8472
8473,03/29/2021,21.5,8473
8474,03/29/2021,7.6,8474
8475,03/29/2021,4,8475
8476,03/29/2021,3.8,8476
8477,03/29/2021,9.75,8477
8478,03/29/2021,40,8478
8479,03/30/2021,16.5,8479
8480,03/30/2021,22.5,8480
8481,03/30/2021,8.75,8481
8482,03/30/2021,20.25,8482
8483,03/30/2021,5.75,8483
8484,03/30/2021,8.25,8484
8485,03/30/2021,2.8499999999999996,8485
8486,03/30/2021,3,8486
8487,03/30/2021,3,8487
8488,03/30/2021,16.45,8488
8489,03/30/2021,9.75,8489
8490,03/30/2021,20.15,8490
8491,03/30/2021,15.299999999999999,8491
8492,03/30/2021,6.75,8492
8493,03/30/2021,13.55,8493
8494,03/30/2021,3.8,8494
8495,03/30/2021,8.899999999999999,8495
8496,03/30/2021,12.55,8496
8497,03/30/2021,21.65,8497
8498,03/30/2021,9.6,8498
8499,03/30/2021,15.4,8499
8500,03/30/2021,8.5,8500
8501,03/30/2021,1.75,8501
8502,03/30/2021,31,8502
8503,03/30/2021,36.4,8503
8504,03/30/2021,10,8504
8505,03/30/2021,10,8505
8506,03/30/2021,21.6,8506
8507,03/30/2021,2.25,8507
8508,03/30/2021,18,8508
8509,03/31/2021,17.299999999999997,8509
8510,03/31/2021,22.9,8510
8511,03/31/2021,22.25,8511
8512,03/31/2021,15.75,8512
8513,03/31/2021,7.6,8513
8514,03/31/2021,9.95,8514
8515,04/01/2021,9,8515
8516,04/01/2021,21.5,8516
8517,04/01/2021,6.6499999999999995,8517
8518,04/01/2021,15.75,8518
8519,04/01/2021,10.5,8519
8520,04/01/2021,4.75,8520
8521,04/01/2021,7.5,8521
8522,04/01/2021,14.149999999999999,8522
8523,04/01/2021,21.3,8523
8524,04/01/2021,6,8524
8525,04/01/2021,10.899999999999999,8525
8526,04/01/2021,9.5,8526
8527,04/01/2021,26.65,8527
8528,04/01/2021,9.1,8528
8529,04/01/2021,14.6,8529
8530,04/01/2021,12.55,8530
8531,04/01/2021,7,8531
8532,04/01/2021,40.3,8532
8533,04/01/2021,22.25,8533
8534,04/01/2021,29,8534
8535,04/01/2021,7.6,8535
8536,04/01/2021,9.5,8536
8537,04/01/2021,13,8537
8538,04/01/2021,21.5,8538
8539,04/01/2021,8.5,8539
8540,04/01/2021,11.25,8540
8541,04/01/2021,37.5,8541
8542,04/01/2021,4.75,8542
8543,04/01/2021,10,8543
8544,04/01/2021,3.8,8544
8545,04/01/2021,9.25,8545
8546,04/01/2021,17.6,8546
8547,04/02/2021,13.5,8547
8548,04/02/2021,11.5,8548
8549,04/02/2021,4.5,8549
8550,04/02/2021,10.75,8550
8551,04/02/2021,18.7,8551
8552,04/02/2021,10.75,8552
8553,04/02/2021,6,8553
8554,04/02/2021,6.6499999999999995,8554
8555,04/02/2021,14.6,8555
8556,04/02/2021,15.35,8556
8557,04/02/2021,3.75,8557
8558,04/02/2021,48.3,8558
8559,04/02/2021,4.5,8559
8560,04/02/2021,5.25,8560
8561,04/02/2021,2.8499999999999996,8561
8562,04/03/2021,2.25,8562
8563,04/03/2021,33.25,8563
8564,04/03/2021,4,8564
8565,04/03/2021,27.5,8565
8566,04/03/2021,6.75,8566
8567,04/03/2021,8.549999999999999,8567
8568,04/03/2021,12.5,8568
8569,04/03/2021,39.75,8569
8570,04/03/2021,16.5,8570
8571,04/03/2021,34.8,8571
8572,04/03/2021,21.5,8572
8573,04/03/2021,18.95,8573
8574,04/03/2021,14.2,8574
8575,04/03/2021,10.5,8575
8576,04/03/2021,16.05,8576
8577,04/03/2021,16.85,8577
8578,04/03/2021,2.5,8578
8579,04/03/2021,1.25,8579
8580,04/04/2021,15.75,8580
8581,04/04/2021,5.25,8581
8582,04/04/2021,20.85,8582
8583,04/04/2021,19.1,8583
8584,04/04/2021,24.75,8584
8585,04/04/2021,41.25,8585
8586,04/04/2021,14,8586
8587,04/04/2021,22.349999999999998,8587
8588,04/04/2021,8.549999999999999,8588
8589,04/04/2021,12.899999999999999,8589
8590,04/04/2021,23.5,8590
8591,04/04/2021,21.65,8591
8592,04/04/2021,27.75,8592
8593,04/04/2021,13,8593
8594,04/04/2021,8.75,8594
8595,04/04/2021,10.25,8595
8596,04/04/2021,33.75,8596
8597,04/05/2021,20.25,8597
8598,04/05/2021,28.75,8598
8599,04/05/2021,6.75,8599
8600,04/05/2021,3.75,8600
8601,04/05/2021,6.6499999999999995,8601
8602,04/05/2021,8.35,8602
8603,04/05/2021,21.75,8603
8604,04/05/2021,4.5,8604
8605,04/05/2021,5.3,8605
8606,04/05/2021,21.9,8606
8607,04/06/2021,19.6,8607
8608,04/06/2021,9.25,8608
8609,04/06/2021,7.6,8609
8610,04/06/2021,6.75,8610
8611,04/06/2021,0.95,8611
8612,04/06/2021,16.6,8612
8613,04/06/2021,9,8613
8614,04/06/2021,11.5,8614
8615,04/06/2021,2.5,8615
8616,04/06/2021,9,8616
8617,04/06/2021,3.8,8617
8618,04/06/2021,14.25,8618
8619,04/06/2021,1.5,8619
8620,04/07/2021,12.25,8620
8621,04/07/2021,5.699999999999999,8621
8622,04/07/2021,2.5,8622
8623,04/07/2021,14.25,8623
8624,04/07/2021,9.85,8624
8625,04/07/2021,15.35,8625
8626,04/07/2021,15.75,8626
8627,04/07/2021,6.6499999999999995,8627
8628,04/07/2021,15.399999999999999,8628
8629,04/07/2021,13.149999999999999,8629
8630,04/08/2021,14.45,8630
8631,04/09/2021,6.75,8631
8632,04/09/2021,12.5,8632
8633,04/09/2021,27.75,8633
8634,04/09/2021,16.5,8634
8635,04/09/2021,3.8,8635
8636,04/09/2021,36.75,8636
8637,04/09/2021,3.8,8637
8638,04/09/2021,10.95,8638
8639,04/09/2021,25.799999999999997,8639
8640,04/09/2021,12,8640
8641,04/09/2021,8,8641
8642,04/09/2021,8.75,8642
8643,04/09/2021,8.549999999999999,8643
8644,04/09/2021,56.25,8644
8645,04/09/2021,17.45,8645
8646,04/09/2021,48.75,8646
8647,04/09/2021,13.4,8647
8648,04/09/2021,2.25,8648
8649,04/09/2021,13.75,8649
8650,04/09/2021,1.7,8650
8651,04/09/2021,6,8651
